# cec_bench v1.0+9286569  2026-06-13T23:30:30
===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.00 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 10.000 us
us,seq,i1,i2,i3,i4,i5,vrail,vcc,i8
5889.9,57,0.9009,1.0121,1.0239,0.9685,0.9054,11.8947,4.8199,0.9458
5899.9,58,0.9024,1.0273,1.0101,0.9609,0.9039,11.8965,4.8199,0.9321
5909.9,59,0.9177,1.0258,1.0040,0.9563,0.9100,11.8956,4.8199,0.9244
5919.9,60,0.9269,1.0136,1.0071,0.9685,0.9207,11.8965,4.8199,0.9290
5929.9,61,0.9360,1.0121,1.0193,0.9838,0.9451,11.8956,4.8196,0.9428
5939.9,62,0.9650,1.0258,1.0422,1.0112,0.9786,11.8973,4.8199,0.9687
5949.9,63,1.0123,1.0578,1.0727,1.0555,1.0260,11.8973,4.8203,1.0114
5959.9,64,1.0749,1.1143,1.1246,1.1119,1.0916,11.8982,4.8199,1.0648
5969.9,65,1.1435,1.1769,1.1749,1.1684,1.1450,11.8973,4.8199,1.1137
5979.9,66,1.2046,1.2165,1.2207,1.2065,1.1785,11.8982,4.8203,1.1503
5989.9,67,1.2488,1.2638,1.2451,1.2249,1.1923,11.8991,4.8203,1.1716
5999.9,68,1.2885,1.2974,1.2619,1.2310,1.1892,11.8991,4.8203,1.1793
6009.9,69,1.3175,1.3157,1.2695,1.2279,1.1724,11.8991,4.8199,1.1732
6019.9,70,1.3144,1.3035,1.2650,1.2142,1.1526,11.9017,4.8199,1.1625
6029.9,71,1.2778,1.2791,1.2482,1.1943,1.1312,11.8999,4.8206,1.1457
6039.9,72,1.2122,1.2440,1.2329,1.1791,1.1175,11.8999,4.8203,1.1320
6049.9,73,1.1420,1.2104,1.2283,1.1852,1.1221,11.9008,4.8206,1.1365
6059.9,74,1.1435,1.2028,1.2528,1.2233,1.1740,11.9025,4.8209,1.1701
6069.9,75,1.2473,1.2303,1.3107,1.2966,1.2579,11.9017,4.8206,1.2312
6079.9,76,1.3861,1.3035,1.4038,1.4003,1.3754,11.9008,4.8203,1.3273
6089.9,77,1.5281,1.4454,1.5335,1.5422,1.5341,11.9017,4.8203,1.4555
6099.9,78,1.7173,1.6148,1.6892,1.7025,1.7080,11.8999,4.8206,1.6096
6109.9,79,1.9278,1.7765,1.8356,1.8596,1.8545,11.9017,4.8206,1.7499
6119.9,80,2.0865,1.9093,1.9653,1.9786,1.9567,11.9008,4.8203,1.8598
6129.9,81,2.1643,2.0252,2.0523,2.0458,2.0071,11.8999,4.8209,1.9270
6139.9,82,2.1781,2.0909,2.0966,2.0732,2.0117,11.8999,4.8199,1.9575
6149.9,83,2.1369,2.1351,2.1103,2.0809,1.9827,11.8999,4.8203,1.9605
6159.9,84,2.0926,2.1565,2.1088,2.0626,1.9537,11.8999,4.8206,1.9514
6169.9,85,2.0606,2.1641,2.1103,2.0488,1.9430,11.8999,4.8203,1.9453
6179.9,86,2.0407,2.1687,2.1149,2.0534,1.9506,11.8999,4.8206,1.9498
6189.9,87,2.0514,2.1855,2.1393,2.0778,1.9781,11.8999,4.8206,1.9682
6199.9,88,2.0850,2.2129,2.1774,2.1160,2.0269,11.8991,4.8206,2.0093
6209.9,89,2.1277,2.2404,2.2217,2.1587,2.0727,11.8982,4.8199,2.0551
6219.9,90,2.1827,2.2740,2.2614,2.2029,2.1109,11.8973,4.8203,2.0933
6229.9,91,2.2513,2.2953,2.2827,2.2319,2.1322,11.8973,4.8203,2.1162
6239.9,92,2.2879,2.3213,2.3026,2.2426,2.1368,11.8965,4.8206,2.1268
6249.9,93,2.2651,2.3197,2.3056,2.2365,2.1414,11.8956,4.8199,2.1360
6259.9,94,2.2437,2.3014,2.3132,2.2396,2.1353,11.8956,4.8203,2.1390
6269.9,95,2.2315,2.2923,2.3056,2.2335,2.1200,11.8956,4.8203,2.1268
6279.9,96,2.1994,2.3121,2.2980,2.2152,2.1002,11.8956,4.8206,2.1146
6289.9,97,2.1613,2.3442,2.3026,2.2152,2.1017,11.8938,4.8203,2.1192
6299.9,98,2.1704,2.3457,2.3270,2.2472,2.1414,11.8947,4.8206,2.1467
6309.9,99,2.2452,2.3579,2.3773,2.3128,2.2177,11.8930,4.8203,2.2108
6319.9,100,2.3734,2.4555,2.4551,2.4089,2.3306,11.8921,4.8206,2.2993
6329.9,101,2.5138,2.5837,2.5650,2.5280,2.4633,11.8921,4.8203,2.4061
6339.9,102,2.6542,2.6951,2.6962,2.6683,2.6129,11.8912,4.8203,2.5327
6349.9,103,2.8220,2.8172,2.8488,2.8270,2.7731,11.8904,4.8203,2.6762
6359.9,104,3.0066,2.9560,3.0029,2.9934,2.9287,11.8895,4.8206,2.8211
6369.9,105,3.2050,3.1132,3.1647,3.1475,3.0798,11.8886,4.8206,2.9630
6379.9,106,3.4247,3.2856,3.3249,3.2985,3.2232,11.8869,4.8206,3.1095
6389.9,107,3.6444,3.4779,3.4744,3.4389,3.3621,11.8869,4.8199,3.2499
6399.9,108,3.7955,3.6427,3.6118,3.5686,3.4811,11.8851,4.8199,3.3796
6409.9,109,3.8916,3.7754,3.7384,3.6892,3.5894,11.8834,4.8206,3.4910
6419.9,110,3.9695,3.9326,3.8605,3.7960,3.6886,11.8817,4.8206,3.5947
6429.9,111,4.0366,4.0577,3.9642,3.8997,3.7725,11.8808,4.8199,3.6863
6439.9,112,4.1175,4.1416,4.0604,3.9852,3.8458,11.8799,4.8199,3.7702
6449.9,113,4.1785,4.2057,4.1397,4.0630,3.9083,11.8808,4.8199,3.8465
6459.9,114,4.2334,4.2637,4.2099,4.1271,3.9617,11.8791,4.8196,3.9136
6469.9,115,4.2670,4.3156,4.2725,4.1744,4.0106,11.8782,4.8196,3.9732
6479.9,116,4.2884,4.3690,4.3304,4.2232,4.0563,11.8773,4.8193,4.0220
6489.9,117,4.3296,4.4026,4.3839,4.2644,4.0991,11.8756,4.8193,4.0647
6499.9,118,4.3814,4.4377,4.4266,4.3056,4.1311,11.8764,4.8193,4.1044
6509.9,119,4.3906,4.4575,4.4617,4.3376,4.1571,11.8756,4.8190,4.1349
6519.9,120,4.3860,4.4834,4.4937,4.3636,4.1708,11.8738,4.8190,4.1593
6529.9,121,4.3860,4.5185,4.5105,4.3819,4.1769,11.8747,4.8187,4.1761
6539.9,122,4.3784,4.5521,4.5273,4.3926,4.1845,11.8738,4.8184,4.1944
6549.9,123,4.4028,4.5689,4.5425,4.4048,4.1952,11.8730,4.8187,4.2036
6559.9,124,4.4440,4.5811,4.5548,4.4109,4.2013,11.8721,4.8184,4.2127
6569.9,125,4.4532,4.5857,4.5685,4.4200,4.2074,11.8721,4.8184,4.2234
6579.9,126,4.4211,4.6101,4.5761,4.4277,4.2089,11.8695,4.8184,4.2265
6589.9,127,4.3814,4.6421,4.5837,4.4262,4.2196,11.8704,4.8184,4.2249
6599.9,128,4.3677,4.6696,4.5837,4.4292,4.2211,11.8695,4.8181,4.2280
6609.9,129,4.3799,4.6711,4.5822,4.4384,4.2211,11.8686,4.8184,4.2280
6619.9,130,4.4013,4.6650,4.5822,4.4353,4.2166,11.8704,4.8181,4.2249
6629.9,131,4.4287,4.6772,4.5776,4.4353,4.2135,11.8712,4.8181,4.2249
6639.9,132,4.4501,4.6879,4.5700,4.4307,4.2105,11.8695,4.8181,4.2265
6649.9,133,4.4638,4.6971,4.5685,4.4231,4.1983,11.8695,4.8181,4.2234
6659.9,134,4.4471,4.6833,4.5654,4.4170,4.1891,11.8704,4.8181,4.2203
6669.9,135,4.4287,4.6498,4.5563,4.4063,4.1784,11.8678,4.8184,4.2081
6679.9,136,4.4364,4.6467,4.5425,4.3941,4.1647,11.8686,4.8184,4.1990
6689.9,137,4.4242,4.6498,4.5288,4.3804,4.1510,11.8695,4.8181,4.1837
6699.9,138,4.3998,4.6375,4.5212,4.3682,4.1387,11.8678,4.8184,4.1639
6709.9,139,4.3814,4.6284,4.5166,4.3544,4.1250,11.8686,4.8184,4.1563
6719.9,140,4.3799,4.6177,4.5044,4.3361,4.1052,11.8686,4.8187,4.1441
6729.9,141,4.3692,4.6192,4.4861,4.3178,4.0930,11.8695,4.8190,4.1273
6739.9,142,4.3433,4.6238,4.4617,4.3041,4.0762,11.8686,4.8193,4.1090
6749.9,143,4.3357,4.6284,4.4388,4.2873,4.0563,11.8695,4.8187,4.0968
6759.9,144,4.3433,4.6177,4.4144,4.2659,4.0304,11.8695,4.8190,4.0754
6769.9,145,4.3372,4.5811,4.3991,4.2446,4.0167,11.8695,4.8190,4.0586
6779.9,146,4.3021,4.5231,4.3839,4.2217,3.9999,11.8686,4.8193,4.0433
6789.9,147,4.2701,4.4697,4.3671,4.2049,3.9785,11.8704,4.8196,4.0205
6799.9,148,4.2533,4.4316,4.3457,4.1805,3.9587,11.8695,4.8196,3.9899
6809.9,149,4.2441,4.4254,4.3304,4.1561,3.9404,11.8704,4.8196,3.9716
6819.9,150,4.2319,4.4224,4.3060,4.1332,3.9175,11.8704,4.8196,3.9518
6829.9,151,4.1907,4.4209,4.2755,4.1149,3.8961,11.8704,4.8203,3.9350
6839.9,152,4.1587,4.4163,4.2511,4.0996,3.8809,11.8695,4.8206,3.9213
6849.9,153,4.1510,4.4056,4.2358,4.0828,3.8641,11.8704,4.8203,3.9091
6859.9,154,4.1755,4.4010,4.2267,4.0706,3.8519,11.8704,4.8206,3.8938
6869.9,155,4.1663,4.3858,4.2145,4.0554,3.8442,11.8704,4.8209,3.8755
6879.9,156,4.1297,4.3492,4.1946,4.0401,3.8290,11.8721,4.8209,3.8648
6889.9,157,4.0915,4.3354,4.1794,4.0340,3.8198,11.8704,4.8212,3.8526
6899.9,158,4.0793,4.3141,4.1672,4.0187,3.8092,11.8704,4.8209,3.8389
6909.9,159,4.0931,4.2759,4.1534,4.0065,3.8000,11.8712,4.8212,3.8251
6919.9,160,4.1022,4.2637,4.1428,4.0035,3.7893,11.8712,4.8212,3.8190
6929.9,161,4.1083,4.2515,4.1351,3.9989,3.7817,11.8712,4.8212,3.8145
6939.9,162,4.1053,4.2454,4.1290,3.9928,3.7741,11.8712,4.8212,3.8068
6949.9,163,4.0717,4.2317,4.1214,3.9867,3.7649,11.8712,4.8215,3.7931
6959.9,164,4.0335,4.2225,4.1077,3.9760,3.7557,11.8721,4.8212,3.7855
6969.9,165,4.0091,4.2164,4.0985,3.9608,3.7496,11.8721,4.8218,3.7763
6979.9,166,3.9954,4.1981,4.0939,3.9470,3.7451,11.8730,4.8218,3.7748
6989.9,167,3.9908,4.1737,4.0894,3.9363,3.7374,11.8721,4.8215,3.7717
6999.9,168,3.9771,4.1706,4.0848,3.9302,3.7283,11.8721,4.8215,3.7687
7009.9,169,3.9649,4.1798,4.0802,3.9287,3.7268,11.8721,4.8221,3.7565
7019.9,170,3.9588,4.1660,4.0726,3.9226,3.7268,11.8721,4.8218,3.7504
7029.9,171,3.9466,4.1630,4.0665,3.9150,3.7268,11.8730,4.8218,3.7504
7039.9,172,3.9481,4.1523,4.0588,3.9119,3.7283,11.8721,4.8218,3.7458
7049.9,173,3.9618,4.1615,4.0512,3.9104,3.7268,11.8721,4.8218,3.7397
7059.9,174,3.9389,4.1981,4.0543,3.9104,3.7268,11.8730,4.8218,3.7351
7069.9,175,3.9389,4.2057,4.0573,3.9104,3.7237,11.8730,4.8221,3.7305
7079.9,176,3.9450,4.2103,4.0527,3.9119,3.7115,11.8738,4.8218,3.7260
7089.9,177,3.9450,4.2149,4.0466,3.9058,3.7054,11.8712,4.8218,3.7229
7099.9,178,3.9435,4.2134,4.0421,3.8936,3.6947,11.8738,4.8221,3.7199
7109.9,179,3.9450,4.1996,4.0329,3.8845,3.6840,11.8730,4.8221,3.7122
7119.9,180,3.9481,4.2103,4.0222,3.8799,3.6779,11.8730,4.8227,3.7046
7129.9,181,3.9328,4.2256,4.0115,3.8768,3.6718,11.8721,4.8227,3.6954
7139.9,182,3.9298,4.2134,4.0070,3.8692,3.6657,11.8721,4.8227,3.6878
7149.9,183,3.9389,4.1737,4.0054,3.8585,3.6642,11.8730,4.8227,3.6771
7159.9,184,3.9435,4.1187,3.9932,3.8463,3.6520,11.8730,4.8227,3.6634
7169.9,185,3.9481,4.1218,3.9825,3.8387,3.6383,11.8721,4.8230,3.6573
7179.9,186,3.9344,4.1416,3.9764,3.8311,3.6276,11.8730,4.8233,3.6558
7189.9,187,3.9405,4.1569,3.9719,3.8234,3.6260,11.8730,4.8236,3.6512
7199.9,188,3.9389,4.1737,3.9658,3.8219,3.6322,11.8721,4.8239,3.6420
7209.9,189,3.9466,4.1920,3.9597,3.8250,3.6337,11.8738,4.8239,3.6451
7219.9,190,3.9496,4.2134,3.9536,3.8219,3.6306,11.8730,4.8239,3.6497
7229.9,191,3.9664,4.2317,3.9566,3.8219,3.6245,11.8730,4.8239,3.6466
7239.9,192,3.9710,4.2301,3.9566,3.8265,3.6230,11.8730,4.8242,3.6466
7249.9,193,3.9466,4.2042,3.9505,3.8265,3.6245,11.8721,4.8245,3.6436
7259.9,194,3.9222,4.1767,3.9597,3.8234,3.6245,11.8738,4.8251,3.6375
7269.9,195,3.8993,4.1569,3.9612,3.8173,3.6215,11.8730,4.8248,3.6359
7279.9,196,3.8932,4.1569,3.9597,3.8112,3.6123,11.8730,4.8251,3.6314
7289.9,197,3.9069,4.1462,3.9505,3.8112,3.6123,11.8730,4.8254,3.6283
7299.9,198,3.9161,4.1279,3.9475,3.8066,3.6169,11.8730,4.8254,3.6298
7309.9,199,3.9161,4.1416,3.9413,3.8082,3.6154,11.8730,4.8257,3.6298
7319.9,200,3.9283,4.1615,3.9307,3.7990,3.6077,11.8730,4.8260,3.6283
7329.9,201,3.9496,4.1584,3.9200,3.7868,3.5925,11.8721,4.8260,3.6192
7339.9,202,3.9679,4.1538,3.9078,3.7731,3.5848,11.8738,4.8264,3.6100
7349.9,203,3.9832,4.1523,3.9017,3.7624,3.5757,11.8721,4.8264,3.5947
7359.9,204,4.0015,4.1584,3.8895,3.7532,3.5696,11.8730,4.8267,3.5795
7369.9,205,4.0000,4.1615,3.8788,3.7441,3.5589,11.8730,4.8273,3.5673
7379.9,206,3.9878,4.1584,3.8712,3.7334,3.5452,11.8730,4.8279,3.5581
7389.9,207,3.9649,4.1660,3.8696,3.7288,3.5269,11.8738,4.8282,3.5505
7399.9,208,3.9664,4.1722,3.8681,3.7227,3.5208,11.8721,4.8288,3.5429
7409.9,209,3.9786,4.1828,3.8620,3.7197,3.5131,11.8721,4.8294,3.5459
7419.9,210,4.0015,4.2256,3.8467,3.7120,3.5070,11.8721,4.8300,3.5429
7429.9,211,4.0274,4.2622,3.8361,3.7029,3.5009,11.8721,4.8300,3.5368
7439.9,212,4.0488,4.2805,3.8345,3.6998,3.4994,11.8721,4.8306,3.5337
7449.9,213,4.0732,4.2668,3.8284,3.6983,3.5025,11.8712,4.8312,3.5276
7459.9,214,4.0808,4.2317,3.8284,3.6968,3.5055,11.8712,4.8318,3.5184
7469.9,215,4.0656,4.2042,3.8269,3.6998,3.5086,11.8712,4.8322,3.5184
7479.9,216,4.0351,4.2103,3.8284,3.6998,3.5040,11.8704,4.8328,3.5123
7489.9,217,4.0137,4.2225,3.8315,3.6983,3.4994,11.8712,4.8334,3.5169
7499.9,218,4.0030,4.2240,3.8284,3.6937,3.4963,11.8704,4.8331,3.5169
7509.9,219,4.0030,4.2057,3.8254,3.6968,3.5009,11.8704,4.8340,3.5261
7519.9,220,4.0061,4.1920,3.8269,3.6998,3.5070,11.8712,4.8343,3.5261
7529.9,221,3.9847,4.1844,3.8254,3.6983,3.5116,11.8721,4.8346,3.5291
7539.9,222,3.9695,4.1706,3.8315,3.7090,3.5101,11.8712,4.8352,3.5352
7549.9,223,3.9695,4.1660,3.8361,3.7120,3.5101,11.8712,4.8352,3.5398
7559.9,224,3.9573,4.1706,3.8437,3.7136,3.5101,11.8712,4.8355,3.5383
7569.9,225,3.9344,4.1752,3.8483,3.7136,3.5131,11.8712,4.8358,3.5337
7579.9,226,3.9191,4.1874,3.8544,3.7136,3.5177,11.8704,4.8361,3.5352
7589.9,227,3.9038,4.1844,3.8544,3.7197,3.5253,11.8712,4.8358,3.5413
7599.9,228,3.8947,4.1599,3.8528,3.7212,3.5269,11.8704,4.8361,3.5459
7609.9,229,3.8962,4.1554,3.8528,3.7227,3.5314,11.8712,4.8361,3.5490
7619.9,230,3.8916,4.1477,3.8559,3.7242,3.5314,11.8712,4.8361,3.5505
7629.9,231,3.8932,4.1340,3.8574,3.7258,3.5360,11.8712,4.8361,3.5566
7639.9,232,3.8947,4.1187,3.8605,3.7288,3.5421,11.8712,4.8358,3.5566
7649.9,233,3.9100,4.1004,3.8605,3.7349,3.5452,11.8704,4.8358,3.5612
7659.9,234,3.9222,4.0943,3.8651,3.7334,3.5467,11.8712,4.8361,3.5627
7669.9,235,3.9161,4.0989,3.8651,3.7303,3.5421,11.8712,4.8361,3.5581
7679.9,236,3.9084,4.1050,3.8620,3.7212,3.5314,11.8712,4.8361,3.5535
7689.9,237,3.8962,4.1142,3.8590,3.7136,3.5269,11.8721,4.8364,3.5474
7699.9,238,3.8840,4.0989,3.8498,3.7136,3.5223,11.8721,4.8361,3.5444
7709.9,239,3.8810,4.0959,3.8452,3.7120,3.5223,11.8712,4.8361,3.5383
7719.9,240,3.8779,4.0913,3.8406,3.7136,3.5192,11.8712,4.8358,3.5368
7729.9,241,3.8749,4.0745,3.8406,3.7014,3.5162,11.8712,4.8358,3.5322
7739.9,242,3.8825,4.0653,3.8391,3.6968,3.5116,11.8704,4.8361,3.5291
7749.9,243,3.8886,4.0592,3.8330,3.6937,3.5040,11.8721,4.8364,3.5291
7759.9,244,3.8825,4.0562,3.8239,3.6907,3.4979,11.8712,4.8358,3.5215
7769.9,245,3.8611,4.0455,3.8208,3.6830,3.4933,11.8730,4.8364,3.5108
7779.9,246,3.8306,4.0272,3.8178,3.6754,3.4872,11.8712,4.8364,3.5062
7789.9,247,3.8214,4.0241,3.8101,3.6663,3.4841,11.8712,4.8361,3.5032
7799.9,248,3.8367,4.0180,3.8010,3.6586,3.4780,11.8721,4.8364,3.4986
7809.9,249,3.8642,4.0394,3.7903,3.6556,3.4628,11.8721,4.8361,3.4940
7819.9,250,3.8840,4.0608,3.7888,3.6556,3.4643,11.8712,4.8364,3.4910
7829.9,251,3.8916,4.0730,3.7827,3.6556,3.4689,11.8712,4.8367,3.4879
7839.9,252,3.8977,4.0882,3.7857,3.6525,3.4689,11.8721,4.8367,3.4879
7849.9,253,3.8794,4.0852,3.7872,3.6541,3.4628,11.8712,4.8370,3.4864
7859.9,254,3.8581,4.0775,3.7842,3.6586,3.4658,11.8721,4.8367,3.4818
7869.9,255,3.8611,4.0455,3.7827,3.6602,3.4658,11.8730,4.8373,3.4818
7879.9,0,3.8611,4.0287,3.7811,3.6602,3.4658,11.8721,4.8370,3.4818
7889.9,1,3.8459,4.0348,3.7827,3.6617,3.4689,11.8712,4.8370,3.4940
7899.9,2,3.8260,4.0409,3.7872,3.6632,3.4704,11.8721,4.8370,3.4940
7909.9,3,3.8153,4.0440,3.7903,3.6586,3.4689,11.8712,4.8370,3.4910
7919.9,4,3.8047,4.0440,3.7964,3.6602,3.4719,11.8712,4.8370,3.4849
7929.9,5,3.8108,4.0669,3.7888,3.6571,3.4719,11.8721,4.8376,3.4772
7939.9,6,3.8199,4.0745,3.7842,3.6525,3.4674,11.8730,4.8380,3.4803
7949.9,7,3.8382,4.0653,3.7796,3.6525,3.4658,11.8721,4.8373,3.4803
7959.9,8,3.8398,4.0348,3.7796,3.6510,3.4674,11.8730,4.8373,3.4803
7969.9,9,3.8291,4.0150,3.7796,3.6464,3.4674,11.8721,4.8370,3.4757
7979.9,10,3.8352,4.0119,3.7781,3.6449,3.4643,11.8721,4.8370,3.4711
7989.9,11,3.8474,4.0074,3.7735,3.6403,3.4613,11.8730,4.8376,3.4650
7999.9,12,3.8443,3.9814,3.7705,3.6342,3.4506,11.8730,4.8367,3.4666
8009.9,13,3.8214,3.9570,3.7628,3.6388,3.4460,11.8730,4.8367,3.4620
8019.9,14,3.8169,3.9417,3.7598,3.6327,3.4460,11.8730,4.8367,3.4574
8029.9,15,3.8047,3.9295,3.7567,3.6251,3.4445,11.8730,4.8367,3.4528
8039.9,16,3.7803,3.9219,3.7537,3.6235,3.4429,11.8738,4.8364,3.4513
8049.9,17,3.7589,3.8944,3.7552,3.6296,3.4475,11.8738,4.8367,3.4544
8059.9,18,3.7604,3.9173,3.7613,3.6342,3.4445,11.8730,4.8367,3.4589
8069.9,19,3.7680,3.9723,3.7689,3.6373,3.4536,11.8730,4.8364,3.4635
8079.9,20,3.7696,3.9997,3.7781,3.6449,3.4704,11.8730,4.8364,3.4772
8089.9,21,3.7741,4.0119,3.7827,3.6556,3.4796,11.8738,4.8361,3.4864
8099.9,22,3.7909,4.0135,3.7857,3.6663,3.4811,11.8738,4.8361,3.4971
8109.9,23,3.8245,3.9936,3.7888,3.6663,3.4796,11.8747,4.8361,3.4986
8119.9,24,3.8520,3.9921,3.7872,3.6617,3.4765,11.8747,4.8358,3.4956
8129.9,25,3.8581,3.9829,3.7811,3.6495,3.4597,11.8747,4.8358,3.4925
8139.9,26,3.8291,3.9631,3.7689,3.6296,3.4384,11.8730,4.8358,3.4803
8149.9,27,3.7696,3.9494,3.7476,3.6083,3.4155,11.8747,4.8355,3.4620
8159.9,28,3.7177,3.9295,3.7262,3.5945,3.3972,11.8747,4.8355,3.4421
8169.9,29,3.6933,3.9082,3.7048,3.5778,3.3758,11.8747,4.8355,3.4208
8179.9,30,3.6979,3.8822,3.6865,3.5656,3.3621,11.8747,4.8355,3.4025
8189.9,31,3.7146,3.8761,3.6697,3.5518,3.3590,11.8738,4.8355,3.3872
8199.9,32,3.7238,3.8639,3.6621,3.5427,3.3590,11.8747,4.8352,3.3796
8209.9,33,3.7207,3.8593,3.6575,3.5411,3.3575,11.8747,4.8349,3.3796
8219.9,34,3.7238,3.8838,3.6545,3.5396,3.3590,11.8747,4.8349,3.3781
8229.9,35,3.7299,3.9295,3.6545,3.5442,3.3651,11.8738,4.8352,3.3781
8239.9,36,3.7238,3.9402,3.6591,3.5442,3.3666,11.8747,4.8355,3.3781
8249.9,37,3.7345,3.9280,3.6621,3.5396,3.3666,11.8756,4.8358,3.3781
8259.9,38,3.7528,3.9082,3.6636,3.5366,3.3636,11.8747,4.8355,3.3765
8269.9,39,3.7589,3.8944,3.6591,3.5350,3.3590,11.8747,4.8358,3.3704
8279.9,40,3.7528,3.9112,3.6560,3.5350,3.3575,11.8738,4.8358,3.3628
8289.9,41,3.7421,3.9372,3.6469,3.5320,3.3514,11.8747,4.8358,3.3582
8299.9,42,3.7345,3.9372,3.6438,3.5259,3.3544,11.8738,4.8358,3.3521
8309.9,43,3.7452,3.9250,3.6499,3.5259,3.3544,11.8747,4.8361,3.3567
8319.9,44,3.7680,3.9143,3.6530,3.5289,3.3544,11.8738,4.8364,3.3628
8329.9,45,3.7955,3.9311,3.6636,3.5320,3.3590,11.8756,4.8364,3.3689
8339.9,46,3.7970,3.9402,3.6728,3.5396,3.3712,11.8747,4.8364,3.3750
8349.9,47,3.7741,3.9417,3.6774,3.5533,3.3804,11.8756,4.8361,3.3887
8359.9,48,3.7497,3.9601,3.6835,3.5610,3.3850,11.8756,4.8364,3.3948
8369.9,49,3.7345,3.9738,3.6881,3.5640,3.3789,11.8756,4.8367,3.3979
8379.9,50,3.7391,3.9738,3.6896,3.5595,3.3758,11.8756,4.8367,3.3979
8389.9,51,3.7467,3.9494,3.6865,3.5488,3.3666,11.8756,4.8367,3.3918
8399.9,52,3.7528,3.9265,3.6789,3.5350,3.3544,11.8756,4.8364,3.3750
8409.9,53,3.7574,3.9143,3.6636,3.5198,3.3392,11.8764,4.8367,3.3613
8419.9,54,3.7513,3.8914,3.6453,3.5060,3.3193,11.8764,4.8367,3.3475
8429.9,55,3.7268,3.8456,3.6285,3.4938,3.2980,11.8764,4.8367,3.3338
8439.9,56,3.6780,3.8136,3.6163,3.4740,3.2888,11.8756,4.8367,3.3201
8449.9,57,3.6597,3.8105,3.6041,3.4633,3.2858,11.8756,4.8367,3.3094
8459.9,58,3.6628,3.8197,3.5996,3.4633,3.2904,11.8756,4.8367,3.3048
8469.9,59,3.6689,3.8563,3.5996,3.4725,3.2980,11.8747,4.8370,3.3094
8479.9,60,3.6811,3.8899,3.6072,3.4786,3.3087,11.8756,4.8373,3.3216
8489.9,61,3.6917,3.8914,3.6194,3.4908,3.3255,11.8764,4.8370,3.3353
8499.9,62,3.7223,3.8746,3.6362,3.5137,3.3422,11.8764,4.8373,3.3536
8509.9,63,3.7482,3.8731,3.6438,3.5259,3.3499,11.8756,4.8370,3.3659
8519.9,64,3.7436,3.8746,3.6469,3.5289,3.3453,11.8756,4.8373,3.3628
8529.9,65,3.7299,3.8609,3.6392,3.5259,3.3331,11.8756,4.8376,3.3552
8539.9,66,3.7177,3.8685,3.6224,3.5060,3.3102,11.8747,4.8376,3.3414
8549.9,67,3.7009,3.8944,3.6011,3.4816,3.2797,11.8756,4.8376,3.3140
8559.9,68,3.6673,3.8975,3.5721,3.4359,3.2339,11.8756,4.8376,3.2758
8569.9,69,3.6094,3.8410,3.5156,3.3672,3.1652,11.8756,4.8376,3.2163
8579.9,70,3.4949,3.7480,3.4348,3.2650,3.0493,11.8773,4.8376,3.1171
8589.9,71,3.3210,3.5938,3.3096,3.1246,2.8967,11.8773,4.8373,2.9874
8599.9,72,3.1226,3.4260,3.1525,2.9583,2.7182,11.8782,4.8380,2.8318
8609.9,73,2.8998,3.2673,2.9755,2.7721,2.5213,11.8782,4.8373,2.6624
8619.9,74,2.6755,3.0750,2.7802,2.5707,2.3123,11.8791,4.8376,2.4793
8629.9,75,2.4390,2.8629,2.5696,2.3555,2.1002,11.8791,4.8376,2.2825
8639.9,76,2.1796,2.6371,2.3544,2.1419,1.8942,11.8782,4.8376,2.0872
8649.9,77,1.9217,2.4021,2.1484,1.9374,1.7065,11.8808,4.8380,1.8980
8659.9,78,1.7005,2.1824,1.9592,1.7604,1.5493,11.8808,4.8376,1.7255
8669.9,79,1.5387,1.9871,1.7929,1.6231,1.4257,11.8817,4.8380,1.5897
8679.9,80,1.4380,1.8345,1.6663,1.5255,1.3479,11.8825,4.8380,1.4860
8689.9,81,1.3877,1.7277,1.5762,1.4553,1.2976,11.8834,4.8380,1.4112
8699.9,82,1.3800,1.6560,1.5045,1.4003,1.2655,11.8834,4.8383,1.3517
8709.9,83,1.3816,1.6010,1.4420,1.3485,1.2335,11.8843,4.8380,1.2998
8719.9,84,1.3511,1.5568,1.3779,1.2920,1.1831,11.8851,4.8383,1.2479
8729.9,85,1.3007,1.5034,1.3138,1.2294,1.1221,11.8860,4.8383,1.1976
8739.9,86,1.2305,1.4332,1.2543,1.1669,1.0595,11.8878,4.8383,1.1335
8749.9,87,1.1527,1.3539,1.1902,1.0997,0.9970,11.8878,4.8383,1.0725
8759.9,88,1.0932,1.2699,1.1261,1.0418,0.9497,11.8886,4.8380,1.0129
8769.9,89,1.0489,1.2104,1.0666,0.9944,0.9069,11.8904,4.8383,0.9595
8779.9,90,1.0077,1.1646,1.0132,0.9502,0.8688,11.8912,4.8383,0.9138
8789.9,91,0.9635,1.1296,0.9705,0.9121,0.8306,11.8904,4.8386,0.8771
8799.9,92,0.9146,1.1021,0.9323,0.8800,0.8047,11.8921,4.8380,0.8527
8809.9,93,0.8857,1.0395,0.9049,0.8525,0.7864,11.8921,4.8380,0.8298
8819.9,94,0.8628,0.9754,0.8835,0.8373,0.7711,11.8930,4.8380,0.8115
8829.9,95,0.8460,0.9358,0.8713,0.8251,0.7727,11.8938,4.8380,0.8024
