# cec_bench v1.0+9286569  2026-06-13T23:28:13
===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.00 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 10.000 us
us,seq,i1,i2,i3,i4,i5,vrail,vcc,i8
5889.9,218,0.4660,0.4353,0.2487,0.2742,0.2539,11.8686,4.8398,0.2256
5899.9,219,0.4523,0.4627,0.2487,0.2758,0.2539,11.8695,4.8407,0.2256
5909.9,220,0.4584,0.4841,0.2533,0.2773,0.2539,11.8669,4.8401,0.2195
5919.9,221,0.4462,0.5055,0.2548,0.2742,0.2478,11.8678,4.8404,0.2149
5929.9,222,0.4218,0.4887,0.2548,0.2712,0.2416,11.8678,4.8413,0.2119
5939.9,223,0.4172,0.4627,0.2457,0.2712,0.2340,11.8678,4.8410,0.2088
5949.9,224,0.4065,0.4521,0.2365,0.2681,0.2371,11.8678,4.8410,0.2088
5959.9,225,0.4081,0.4566,0.2365,0.2712,0.2432,11.8686,4.8413,0.2088
5969.9,226,0.4126,0.4521,0.2335,0.2742,0.2416,11.8678,4.8416,0.2134
5979.9,227,0.4203,0.4414,0.2380,0.2773,0.2401,11.8678,4.8416,0.2149
5989.9,228,0.4142,0.4353,0.2426,0.2803,0.2478,11.8678,4.8422,0.2180
5999.9,229,0.4065,0.4353,0.2457,0.2834,0.2539,11.8669,4.8416,0.2210
6009.9,230,0.3974,0.4261,0.2518,0.2803,0.2584,11.8678,4.8419,0.2225
6019.9,231,0.3836,0.4200,0.2518,0.2819,0.2523,11.8669,4.8422,0.2256
6029.9,232,0.3821,0.4276,0.2487,0.2819,0.2569,11.8686,4.8422,0.2317
6039.9,233,0.3684,0.4231,0.2487,0.2880,0.2600,11.8669,4.8422,0.2348
6049.9,234,0.3806,0.4109,0.2487,0.2880,0.2584,11.8686,4.8422,0.2332
6059.9,235,0.4126,0.3987,0.2548,0.2910,0.2645,11.8678,4.8416,0.2317
6069.9,236,0.4248,0.3742,0.2609,0.2910,0.2676,11.8695,4.8413,0.2317
6079.9,237,0.4096,0.3407,0.2625,0.2956,0.2645,11.8686,4.8416,0.2332
6089.9,238,0.4035,0.3285,0.2609,0.2956,0.2661,11.8686,4.8419,0.2348
6099.9,239,0.4050,0.3697,0.2579,0.2941,0.2676,11.8686,4.8416,0.2332
6109.9,240,0.4035,0.3987,0.2579,0.2986,0.2645,11.8686,4.8419,0.2363
6119.9,241,0.4020,0.3895,0.2579,0.2986,0.2691,11.8686,4.8419,0.2393
6129.9,242,0.4020,0.3727,0.2640,0.3017,0.2706,11.8695,4.8416,0.2439
6139.9,243,0.3959,0.3819,0.2655,0.2941,0.2661,11.8695,4.8416,0.2515
6149.9,244,0.4020,0.3987,0.2640,0.2941,0.2661,11.8695,4.8410,0.2531
6159.9,245,0.3959,0.4154,0.2640,0.2925,0.2645,11.8686,4.8410,0.2500
6169.9,246,0.3943,0.4292,0.2655,0.2925,0.2600,11.8686,4.8416,0.2454
6179.9,247,0.4050,0.4124,0.2655,0.2941,0.2615,11.8686,4.8416,0.2424
6189.9,248,0.4096,0.4093,0.2670,0.2956,0.2661,11.8695,4.8413,0.2424
6199.9,249,0.4035,0.4093,0.2701,0.2941,0.2661,11.8686,4.8410,0.2393
6209.9,250,0.3775,0.4017,0.2747,0.2956,0.2645,11.8704,4.8410,0.2317
6219.9,251,0.3577,0.3742,0.2686,0.2971,0.2630,11.8686,4.8407,0.2332
6229.9,252,0.3547,0.3498,0.2640,0.2941,0.2584,11.8686,4.8410,0.2332
6239.9,253,0.3592,0.3651,0.2609,0.2910,0.2523,11.8695,4.8410,0.2286
6249.9,254,0.3547,0.4032,0.2579,0.2834,0.2508,11.8686,4.8404,0.2241
6259.9,255,0.3562,0.4170,0.2518,0.2788,0.2508,11.8695,4.8407,0.2225
6269.9,0,0.3547,0.4261,0.2502,0.2727,0.2447,11.8695,4.8407,0.2225
6279.9,1,0.3531,0.4170,0.2472,0.2712,0.2447,11.8695,4.8413,0.2241
6289.9,2,0.3592,0.3926,0.2441,0.2681,0.2462,11.8704,4.8407,0.2271
6299.9,3,0.3836,0.3956,0.2411,0.2758,0.2432,11.8695,4.8407,0.2286
6309.9,4,0.3913,0.3941,0.2426,0.2773,0.2432,11.8686,4.8410,0.2256
6319.9,5,0.3928,0.3849,0.2426,0.2803,0.2508,11.8695,4.8407,0.2225
6329.9,6,0.4050,0.3864,0.2502,0.2849,0.2508,11.8686,4.8410,0.2241
6339.9,7,0.3959,0.3651,0.2502,0.2849,0.2554,11.8704,4.8404,0.2317
6349.9,8,0.3852,0.3742,0.2533,0.2819,0.2539,11.8704,4.8407,0.2302
6359.9,9,0.3928,0.3758,0.2548,0.2803,0.2539,11.8704,4.8413,0.2271
6369.9,10,0.3867,0.3742,0.2579,0.2819,0.2508,11.8704,4.8410,0.2317
6379.9,11,0.3730,0.3590,0.2564,0.2849,0.2478,11.8704,4.8410,0.2302
6389.9,12,0.3699,0.3605,0.2502,0.2864,0.2447,11.8695,4.8407,0.2302
6399.9,13,0.3867,0.3819,0.2518,0.2849,0.2416,11.8695,4.8410,0.2302
6409.9,14,0.4020,0.4002,0.2457,0.2834,0.2416,11.8712,4.8410,0.2286
6419.9,15,0.4004,0.4017,0.2457,0.2758,0.2462,11.8704,4.8407,0.2241
6429.9,16,0.3806,0.3956,0.2411,0.2666,0.2447,11.8704,4.8413,0.2256
6439.9,17,0.3669,0.4017,0.2411,0.2666,0.2401,11.8712,4.8410,0.2241
6449.9,18,0.3516,0.4063,0.2411,0.2697,0.2432,11.8704,4.8413,0.2195
6459.9,19,0.3531,0.3697,0.2365,0.2712,0.2447,11.8704,4.8413,0.2164
6469.9,20,0.3547,0.3117,0.2365,0.2681,0.2416,11.8712,4.8407,0.2164
6479.9,21,0.3516,0.2995,0.2396,0.2697,0.2325,11.8695,4.8410,0.2119
6489.9,22,0.3608,0.3315,0.2411,0.2666,0.2310,11.8712,4.8410,0.2103
6499.9,23,0.3836,0.3498,0.2380,0.2666,0.2279,11.8704,4.8410,0.2149
6509.9,24,0.4035,0.3498,0.2304,0.2651,0.2310,11.8695,4.8410,0.2149
6519.9,25,0.3989,0.3605,0.2289,0.2605,0.2310,11.8704,4.8413,0.2103
6529.9,26,0.3882,0.3849,0.2243,0.2544,0.2340,11.8704,4.8410,0.1997
6539.9,27,0.3852,0.4078,0.2213,0.2513,0.2294,11.8712,4.8410,0.1951
6549.9,28,0.3913,0.4109,0.2167,0.2437,0.2233,11.8686,4.8410,0.1951
6559.9,29,0.3959,0.3941,0.2182,0.2361,0.2203,11.8704,4.8416,0.1981
6569.9,30,0.3943,0.3880,0.2167,0.2361,0.2188,11.8712,4.8413,0.1997
6579.9,31,0.4096,0.4032,0.2136,0.2376,0.2172,11.8704,4.8410,0.1981
6589.9,32,0.4325,0.4109,0.2152,0.2437,0.2142,11.8712,4.8416,0.1966
6599.9,33,0.4340,0.3956,0.2182,0.2468,0.2172,11.8704,4.8413,0.1951
6609.9,34,0.4187,0.3788,0.2182,0.2483,0.2233,11.8712,4.8416,0.1997
6619.9,35,0.4020,0.3666,0.2213,0.2513,0.2264,11.8704,4.8413,0.2058
6629.9,36,0.3913,0.3849,0.2289,0.2590,0.2310,11.8712,4.8413,0.2103
6639.9,37,0.3806,0.4154,0.2335,0.2636,0.2386,11.8704,4.8419,0.2149
6649.9,38,0.3745,0.4078,0.2426,0.2636,0.2432,11.8712,4.8416,0.2164
6659.9,39,0.3653,0.3987,0.2518,0.2651,0.2462,11.8695,4.8413,0.2225
6669.9,40,0.3592,0.3742,0.2564,0.2773,0.2523,11.8712,4.8413,0.2332
6679.9,41,0.3363,0.3315,0.2701,0.2956,0.2691,11.8712,4.8413,0.2531
6689.9,42,0.2951,0.3102,0.2823,0.3139,0.2874,11.8712,4.8407,0.2668
6699.9,43,0.2646,0.3025,0.3037,0.3322,0.3057,11.8712,4.8404,0.2897
6709.9,44,0.2555,0.2934,0.3326,0.3505,0.3195,11.8721,4.8401,0.3141
6719.9,45,0.2600,0.2552,0.3510,0.3673,0.3378,11.8704,4.8395,0.3324
6729.9,46,0.2555,0.1942,0.3601,0.3856,0.3530,11.8712,4.8389,0.3431
6739.9,47,0.2387,0.1728,0.3723,0.4009,0.3698,11.8712,4.8383,0.3538
6749.9,48,0.2295,0.1881,0.3845,0.4116,0.3881,11.8712,4.8376,0.3690
6759.9,49,0.2021,0.1896,0.3998,0.4268,0.4034,11.8712,4.8367,0.3782
6769.9,50,0.1654,0.1972,0.4044,0.4360,0.4141,11.8704,4.8361,0.3889
6779.9,51,0.1365,0.2033,0.4089,0.4406,0.4217,11.8721,4.8355,0.3919
6789.9,52,0.1273,0.2064,0.4196,0.4482,0.4293,11.8730,4.8346,0.3965
6799.9,53,0.1426,0.2049,0.4166,0.4512,0.4309,11.8721,4.8340,0.4011
6809.9,54,0.1685,0.1927,0.4211,0.4543,0.4324,11.8721,4.8334,0.4026
6819.9,55,0.1822,0.1835,0.4196,0.4543,0.4293,11.8712,4.8325,0.4011
6829.9,56,0.1883,0.1866,0.4166,0.4543,0.4293,11.8704,4.8318,0.3980
6839.9,57,0.1777,0.1866,0.4135,0.4467,0.4232,11.8712,4.8312,0.3965
6849.9,58,0.1838,0.1728,0.4120,0.4451,0.4248,11.8704,4.8303,0.3919
6859.9,59,0.1944,0.1774,0.4089,0.4436,0.4202,11.8712,4.8303,0.3889
6869.9,60,0.1914,0.1759,0.4074,0.4421,0.4141,11.8712,4.8294,0.3904
6879.9,61,0.2021,0.1560,0.4059,0.4406,0.4156,11.8704,4.8282,0.3919
6889.9,62,0.2265,0.1499,0.4074,0.4375,0.4171,11.8712,4.8282,0.3919
6899.9,63,0.2265,0.1560,0.4089,0.4406,0.4141,11.8704,4.8276,0.3889
6909.9,64,0.2204,0.1759,0.4120,0.4390,0.4171,11.8704,4.8267,0.3889
6919.9,65,0.2219,0.2094,0.4150,0.4512,0.4202,11.8704,4.8267,0.4026
6929.9,66,0.2280,0.2415,0.4211,0.4634,0.4293,11.8712,4.8260,0.4118
6939.9,67,0.2509,0.2522,0.4257,0.4711,0.4431,11.8721,4.8257,0.4163
6949.9,68,0.2662,0.2522,0.4395,0.4787,0.4537,11.8704,4.8254,0.4224
6959.9,69,0.2692,0.2476,0.4532,0.4787,0.4598,11.8704,4.8248,0.4255
6969.9,70,0.2723,0.2491,0.4562,0.4818,0.4644,11.8704,4.8245,0.4270
6979.9,71,0.2646,0.2491,0.4623,0.4909,0.4690,11.8712,4.8239,0.4270
6989.9,72,0.2539,0.2522,0.4639,0.5031,0.4721,11.8704,4.8233,0.4362
6999.9,73,0.2707,0.2506,0.4684,0.5046,0.4736,11.8704,4.8230,0.4438
7009.9,74,0.2906,0.2705,0.4746,0.5153,0.4812,11.8695,4.8227,0.4453
7019.9,75,0.2921,0.3010,0.4837,0.5230,0.4873,11.8695,4.8221,0.4530
7029.9,76,0.2921,0.3437,0.4883,0.5321,0.5010,11.8704,4.8218,0.4575
7039.9,77,0.3135,0.3544,0.4883,0.5352,0.5026,11.8686,4.8218,0.4606
7049.9,78,0.3409,0.3651,0.4822,0.5275,0.5041,11.8686,4.8212,0.4606
7059.9,79,0.3577,0.3544,0.4852,0.5230,0.5056,11.8704,4.8212,0.4636
7069.9,80,0.3760,0.3422,0.4883,0.5245,0.5087,11.8704,4.8203,0.4636
7079.9,81,0.3806,0.3544,0.4944,0.5321,0.5010,11.8704,4.8203,0.4667
7089.9,82,0.3592,0.3788,0.4913,0.5336,0.4995,11.8712,4.8203,0.4652
7099.9,83,0.3455,0.3834,0.4868,0.5275,0.4965,11.8704,4.8199,0.4560
7109.9,84,0.3379,0.3712,0.4868,0.5230,0.4904,11.8695,4.8203,0.4499
7119.9,85,0.3211,0.3697,0.4868,0.5245,0.4843,11.8678,4.8196,0.4499
7129.9,86,0.3302,0.3803,0.4868,0.5214,0.4797,11.8678,4.8196,0.4499
7139.9,87,0.3424,0.3971,0.4913,0.5153,0.4736,11.8678,4.8196,0.4407
7149.9,88,0.3485,0.4093,0.4913,0.5107,0.4690,11.8686,4.8193,0.4362
7159.9,89,0.3440,0.3987,0.4746,0.5107,0.4614,11.8686,4.8196,0.4270
7169.9,90,0.3562,0.3681,0.4623,0.5001,0.4568,11.8686,4.8196,0.4194
7179.9,91,0.3699,0.3544,0.4486,0.4894,0.4522,11.8686,4.8193,0.4163
7189.9,92,0.3745,0.3452,0.4349,0.4787,0.4492,11.8686,4.8187,0.4148
7199.9,93,0.3623,0.3422,0.4211,0.4650,0.4385,11.8678,4.8190,0.4026
7209.9,94,0.3440,0.3391,0.4150,0.4589,0.4187,11.8678,4.8190,0.3919
7219.9,95,0.3135,0.3315,0.4089,0.4512,0.4064,11.8678,4.8193,0.3843
7229.9,96,0.2875,0.3330,0.4074,0.4390,0.4049,11.8686,4.8190,0.3767
7239.9,97,0.2936,0.3300,0.4044,0.4345,0.3973,11.8669,4.8196,0.3690
7249.9,98,0.3089,0.3025,0.4013,0.4299,0.3973,11.8669,4.8193,0.3614
7259.9,99,0.3012,0.2934,0.3906,0.4177,0.3897,11.8678,4.8196,0.3553
7269.9,100,0.3135,0.3086,0.3861,0.4131,0.3820,11.8678,4.8196,0.3568
7279.9,101,0.3226,0.3590,0.3815,0.4100,0.3775,11.8686,4.8199,0.3553
7289.9,102,0.3165,0.4048,0.3769,0.4039,0.3759,11.8669,4.8199,0.3507
7299.9,103,0.3226,0.4078,0.3769,0.4039,0.3759,11.8678,4.8199,0.3477
7309.9,104,0.3272,0.4032,0.3784,0.4070,0.3775,11.8660,4.8199,0.3431
7319.9,105,0.3333,0.3987,0.3769,0.4085,0.3759,11.8660,4.8203,0.3446
7329.9,106,0.3577,0.3834,0.3738,0.4055,0.3759,11.8669,4.8199,0.3446
7339.9,107,0.3760,0.3636,0.3723,0.4055,0.3805,11.8669,4.8203,0.3461
7349.9,108,0.3684,0.3483,0.3647,0.3978,0.3805,11.8660,4.8206,0.3400
7359.9,109,0.3470,0.3300,0.3601,0.3917,0.3744,11.8669,4.8209,0.3339
7369.9,110,0.3531,0.3132,0.3601,0.3887,0.3698,11.8678,4.8206,0.3339
7379.9,111,0.3897,0.3468,0.3586,0.3871,0.3637,11.8678,4.8209,0.3370
7389.9,112,0.4172,0.3666,0.3555,0.3871,0.3530,11.8669,4.8212,0.3339
7399.9,113,0.4309,0.3330,0.3525,0.3810,0.3530,11.8678,4.8218,0.3263
7409.9,114,0.4309,0.2979,0.3464,0.3765,0.3515,11.8660,4.8218,0.3263
7419.9,115,0.4126,0.3193,0.3449,0.3795,0.3500,11.8660,4.8221,0.3278
7429.9,116,0.4172,0.3620,0.3449,0.3795,0.3515,11.8660,4.8224,0.3263
7439.9,117,0.4203,0.3864,0.3464,0.3856,0.3485,11.8669,4.8227,0.3263
7449.9,118,0.4172,0.3864,0.3494,0.3871,0.3485,11.8660,4.8230,0.3263
7459.9,119,0.4065,0.3590,0.3510,0.3887,0.3515,11.8669,4.8227,0.3263
7469.9,120,0.3928,0.3590,0.3510,0.3933,0.3591,11.8669,4.8227,0.3309
7479.9,121,0.3913,0.3697,0.3540,0.3933,0.3607,11.8651,4.8233,0.3339
7489.9,122,0.4004,0.3605,0.3525,0.3826,0.3561,11.8669,4.8233,0.3263
7499.9,123,0.4004,0.3681,0.3464,0.3810,0.3500,11.8669,4.8236,0.3156
7509.9,124,0.3974,0.3849,0.3387,0.3734,0.3454,11.8669,4.8239,0.3080
7519.9,125,0.4096,0.3971,0.3296,0.3627,0.3363,11.8660,4.8245,0.2988
7529.9,126,0.4309,0.3895,0.3159,0.3566,0.3271,11.8660,4.8245,0.2882
7539.9,127,0.4508,0.3712,0.3067,0.3505,0.3225,11.8660,4.8242,0.2836
7549.9,128,0.4554,0.3742,0.3052,0.3383,0.3164,11.8669,4.8248,0.2805
7559.9,129,0.4370,0.3910,0.2991,0.3322,0.3103,11.8678,4.8254,0.2729
7569.9,130,0.4355,0.4246,0.2945,0.3322,0.3073,11.8678,4.8254,0.2653
7579.9,131,0.4508,0.4643,0.2930,0.3292,0.3012,11.8669,4.8260,0.2637
7589.9,132,0.4660,0.4902,0.2869,0.3292,0.2981,11.8660,4.8264,0.2653
7599.9,133,0.4538,0.5131,0.2853,0.3276,0.2951,11.8660,4.8270,0.2607
7609.9,134,0.4416,0.4917,0.2869,0.3261,0.2920,11.8660,4.8270,0.2576
7619.9,135,0.4370,0.4444,0.2884,0.3292,0.2981,11.8660,4.8279,0.2607
7629.9,136,0.4325,0.3956,0.2914,0.3292,0.2996,11.8660,4.8282,0.2561
7639.9,137,0.4401,0.3895,0.2945,0.3307,0.2996,11.8660,4.8282,0.2561
7649.9,138,0.4493,0.4063,0.2960,0.3322,0.2966,11.8660,4.8285,0.2576
7659.9,139,0.4325,0.4276,0.2945,0.3246,0.2966,11.8660,4.8288,0.2576
7669.9,140,0.4157,0.4276,0.2884,0.3246,0.2905,11.8669,4.8294,0.2561
7679.9,141,0.4264,0.4383,0.2808,0.3185,0.2890,11.8669,4.8297,0.2576
7689.9,142,0.4584,0.4582,0.2747,0.3170,0.2890,11.8660,4.8300,0.2561
7699.9,143,0.4950,0.4749,0.2792,0.3185,0.2844,11.8660,4.8303,0.2546
7709.9,144,0.5179,0.4780,0.2838,0.3185,0.2828,11.8669,4.8306,0.2515
7719.9,145,0.5103,0.4597,0.2808,0.3185,0.2844,11.8660,4.8309,0.2515
7729.9,146,0.4828,0.4490,0.2716,0.3185,0.2813,11.8651,4.8312,0.2454
7739.9,147,0.4508,0.4246,0.2701,0.3154,0.2783,11.8660,4.8318,0.2424
7749.9,148,0.4370,0.4093,0.2701,0.3170,0.2783,11.8669,4.8318,0.2409
7759.9,149,0.4386,0.4139,0.2762,0.3139,0.2767,11.8678,4.8322,0.2500
7769.9,150,0.4401,0.4292,0.2808,0.3124,0.2783,11.8669,4.8328,0.2561
7779.9,151,0.4264,0.4460,0.2762,0.3154,0.2783,11.8660,4.8328,0.2576
7789.9,152,0.4279,0.4505,0.2792,0.3139,0.2813,11.8660,4.8331,0.2546
7799.9,153,0.4401,0.4444,0.2792,0.3170,0.2859,11.8660,4.8331,0.2546
7809.9,154,0.4615,0.4429,0.2808,0.3185,0.2859,11.8669,4.8334,0.2546
7819.9,155,0.4737,0.4292,0.2853,0.3154,0.2890,11.8669,4.8334,0.2576
7829.9,156,0.4660,0.4200,0.2869,0.3185,0.2951,11.8669,4.8340,0.2607
7839.9,157,0.4554,0.4475,0.2853,0.3170,0.2981,11.8678,4.8343,0.2622
7849.9,158,0.4355,0.4811,0.2853,0.3185,0.2935,11.8669,4.8343,0.2592
7859.9,159,0.4279,0.4658,0.2869,0.3231,0.2935,11.8669,4.8340,0.2561
7869.9,160,0.4294,0.4429,0.2899,0.3231,0.2890,11.8669,4.8346,0.2561
7879.9,161,0.4370,0.4307,0.2869,0.3231,0.2905,11.8678,4.8346,0.2622
7889.9,162,0.4477,0.4246,0.2869,0.3215,0.2951,11.8678,4.8352,0.2683
7899.9,163,0.4493,0.4231,0.2869,0.3215,0.2935,11.8669,4.8349,0.2668
7909.9,164,0.4462,0.4185,0.2853,0.3261,0.2966,11.8678,4.8355,0.2668
7919.9,165,0.4554,0.4215,0.2899,0.3292,0.2966,11.8669,4.8355,0.2607
7929.9,166,0.4599,0.4261,0.2930,0.3261,0.2920,11.8669,4.8355,0.2637
7939.9,167,0.4630,0.4292,0.2930,0.3200,0.2905,11.8669,4.8358,0.2622
7949.9,168,0.4691,0.4414,0.2884,0.3139,0.2951,11.8678,4.8364,0.2592
7959.9,169,0.4874,0.4521,0.2914,0.3170,0.2951,11.8678,4.8361,0.2576
7969.9,170,0.4996,0.4536,0.2884,0.3231,0.2890,11.8686,4.8367,0.2561
7979.9,171,0.4935,0.4643,0.2853,0.3231,0.2890,11.8686,4.8361,0.2546
7989.9,172,0.4691,0.4811,0.2884,0.3170,0.2844,11.8678,4.8364,0.2546
7999.9,173,0.4569,0.4933,0.2853,0.3170,0.2828,11.8669,4.8364,0.2546
8009.9,174,0.4554,0.4811,0.2869,0.3124,0.2783,11.8669,4.8370,0.2531
8019.9,175,0.4630,0.4490,0.2853,0.3139,0.2722,11.8660,4.8370,0.2500
8029.9,176,0.4676,0.4170,0.2808,0.3093,0.2767,11.8678,4.8370,0.2515
8039.9,177,0.4615,0.4109,0.2762,0.3048,0.2752,11.8678,4.8373,0.2546
8049.9,178,0.4477,0.3987,0.2747,0.3093,0.2737,11.8678,4.8376,0.2531
8059.9,179,0.4370,0.3758,0.2701,0.3109,0.2783,11.8678,4.8373,0.2485
8069.9,180,0.4447,0.3697,0.2731,0.3078,0.2798,11.8686,4.8376,0.2485
8079.9,181,0.4508,0.3864,0.2777,0.3032,0.2813,11.8678,4.8376,0.2470
8089.9,182,0.4401,0.4109,0.2792,0.3048,0.2859,11.8678,4.8380,0.2424
8099.9,183,0.4340,0.4154,0.2838,0.3078,0.2828,11.8686,4.8380,0.2454
8109.9,184,0.4523,0.4139,0.2899,0.3185,0.2874,11.8678,4.8386,0.2576
8119.9,185,0.4737,0.4261,0.2960,0.3307,0.2981,11.8678,4.8383,0.2729
8129.9,186,0.4844,0.4551,0.3006,0.3429,0.3103,11.8678,4.8380,0.2775
8139.9,187,0.4782,0.4719,0.3128,0.3536,0.3240,11.8669,4.8383,0.2866
8149.9,188,0.4782,0.4719,0.3265,0.3658,0.3347,11.8678,4.8386,0.2973
8159.9,189,0.4889,0.4887,0.3387,0.3780,0.3469,11.8669,4.8383,0.3141
8169.9,190,0.4920,0.5009,0.3494,0.3917,0.3576,11.8678,4.8386,0.3263
8179.9,191,0.4889,0.4856,0.3555,0.3978,0.3652,11.8678,4.8383,0.3278
8189.9,192,0.4966,0.4734,0.3632,0.4085,0.3652,11.8678,4.8386,0.3309
8199.9,193,0.4950,0.4826,0.3754,0.4085,0.3729,11.8678,4.8386,0.3309
8209.9,194,0.4782,0.4795,0.3754,0.4085,0.3713,11.8686,4.8386,0.3324
8219.9,195,0.4782,0.4734,0.3677,0.4039,0.3683,11.8686,4.8386,0.3294
8229.9,196,0.4996,0.4704,0.3601,0.4024,0.3668,11.8678,4.8380,0.3294
8239.9,197,0.4920,0.4749,0.3601,0.3948,0.3607,11.8678,4.8380,0.3294
8249.9,198,0.4508,0.4734,0.3571,0.3902,0.3576,11.8686,4.8380,0.3294
8259.9,199,0.4187,0.4795,0.3510,0.3902,0.3591,11.8678,4.8380,0.3278
8269.9,200,0.4370,0.4734,0.3510,0.3841,0.3576,11.8686,4.8380,0.3263
8279.9,201,0.4721,0.4627,0.3479,0.3826,0.3500,11.8678,4.8383,0.3233
8289.9,202,0.5088,0.4414,0.3510,0.3810,0.3469,11.8686,4.8383,0.3156
8299.9,203,0.5423,0.4368,0.3479,0.3810,0.3469,11.8669,4.8380,0.3141
8309.9,204,0.5256,0.4414,0.3510,0.3826,0.3546,11.8678,4.8376,0.3187
8319.9,205,0.4889,0.4383,0.3464,0.3841,0.3591,11.8678,4.8380,0.3217
8329.9,206,0.4660,0.4536,0.3479,0.3871,0.3576,11.8678,4.8386,0.3171
8339.9,207,0.4660,0.4917,0.3510,0.3933,0.3607,11.8669,4.8380,0.3217
8349.9,208,0.4950,0.5299,0.3510,0.3978,0.3622,11.8678,4.8383,0.3202
8359.9,209,0.5240,0.5512,0.3555,0.4039,0.3591,11.8669,4.8383,0.3202
8369.9,210,0.5408,0.5528,0.3586,0.4055,0.3637,11.8678,4.8386,0.3248
8379.9,211,0.5530,0.5406,0.3616,0.3978,0.3561,11.8678,4.8392,0.3294
8389.9,212,0.5423,0.5329,0.3571,0.3871,0.3561,11.8660,4.8383,0.3309
8399.9,213,0.5347,0.5192,0.3571,0.3887,0.3576,11.8678,4.8392,0.3233
8409.9,214,0.5393,0.5131,0.3601,0.3978,0.3591,11.8669,4.8392,0.3248
8419.9,215,0.5332,0.5284,0.3601,0.4024,0.3622,11.8678,4.8389,0.3202
8429.9,216,0.5271,0.5253,0.3571,0.4009,0.3622,11.8669,4.8386,0.3248
8439.9,217,0.5194,0.5360,0.3662,0.4039,0.3713,11.8669,4.8392,0.3233
8449.9,218,0.5225,0.5558,0.3799,0.4024,0.3805,11.8669,4.8395,0.3278
8459.9,219,0.5286,0.5482,0.3815,0.4085,0.3775,11.8678,4.8392,0.3324
8469.9,220,0.5179,0.5436,0.3754,0.4070,0.3775,11.8678,4.8395,0.3385
8479.9,221,0.5103,0.5512,0.3708,0.4070,0.3729,11.8678,4.8395,0.3461
8489.9,222,0.5042,0.5573,0.3693,0.4070,0.3698,11.8660,4.8395,0.3431
8499.9,223,0.5027,0.5390,0.3616,0.4070,0.3683,11.8669,4.8392,0.3355
8509.9,224,0.4935,0.5009,0.3540,0.3948,0.3561,11.8669,4.8395,0.3202
8519.9,225,0.4798,0.4780,0.3479,0.3810,0.3469,11.8669,4.8395,0.3110
8529.9,226,0.4615,0.4566,0.3403,0.3719,0.3408,11.8669,4.8398,0.3004
8539.9,227,0.4340,0.4276,0.3342,0.3612,0.3286,11.8660,4.8395,0.2927
8549.9,228,0.4096,0.4246,0.3281,0.3566,0.3225,11.8669,4.8398,0.2958
8559.9,229,0.3897,0.4154,0.3250,0.3490,0.3164,11.8669,4.8398,0.2943
8569.9,230,0.3928,0.4002,0.3189,0.3460,0.3118,11.8678,4.8398,0.2927
8579.9,231,0.4294,0.3971,0.3159,0.3414,0.3073,11.8669,4.8401,0.2897
8589.9,232,0.4386,0.4017,0.3113,0.3368,0.3042,11.8669,4.8398,0.2882
8599.9,233,0.4386,0.4139,0.3067,0.3368,0.3057,11.8669,4.8398,0.2821
8609.9,234,0.4172,0.4154,0.3006,0.3368,0.3012,11.8686,4.8395,0.2744
8619.9,235,0.3943,0.4109,0.2991,0.3337,0.2920,11.8686,4.8395,0.2683
8629.9,236,0.3653,0.3956,0.3006,0.3276,0.2874,11.8678,4.8392,0.2668
8639.9,237,0.3592,0.3849,0.2899,0.3292,0.2859,11.8669,4.8389,0.2653
8649.9,238,0.3699,0.3895,0.2838,0.3337,0.2859,11.8669,4.8395,0.2622
8659.9,239,0.3760,0.3758,0.2869,0.3322,0.2828,11.8678,4.8392,0.2653
8669.9,240,0.3669,0.3590,0.2869,0.3307,0.2890,11.8686,4.8392,0.2668
8679.9,241,0.3714,0.3498,0.2945,0.3292,0.2935,11.8686,4.8392,0.2637
8689.9,242,0.3714,0.3468,0.2930,0.3231,0.2966,11.8686,4.8386,0.2637
8699.9,243,0.3562,0.3498,0.2899,0.3200,0.2920,11.8678,4.8389,0.2622
8709.9,244,0.3333,0.3666,0.2869,0.3246,0.2890,11.8686,4.8389,0.2637
8719.9,245,0.3272,0.3575,0.2884,0.3246,0.2920,11.8686,4.8389,0.2653
8729.9,246,0.3623,0.3559,0.2853,0.3215,0.2905,11.8686,4.8386,0.2637
8739.9,247,0.3974,0.3819,0.2823,0.3109,0.2813,11.8686,4.8389,0.2653
8749.9,248,0.4065,0.3849,0.2808,0.3063,0.2798,11.8686,4.8383,0.2607
8759.9,249,0.4126,0.3880,0.2762,0.3048,0.2798,11.8686,4.8386,0.2531
8769.9,250,0.4020,0.3834,0.2777,0.2956,0.2752,11.8704,4.8389,0.2531
8779.9,251,0.3852,0.3697,0.2762,0.2986,0.2722,11.8695,4.8389,0.2500
8789.9,252,0.3943,0.3758,0.2701,0.2986,0.2722,11.8695,4.8386,0.2470
8799.9,253,0.4355,0.3941,0.2655,0.3002,0.2645,11.8686,4.8389,0.2393
8809.9,254,0.4569,0.3910,0.2640,0.3017,0.2676,11.8686,4.8392,0.2317
8819.9,255,0.4523,0.3864,0.2625,0.2956,0.2661,11.8695,4.8389,0.2317
8829.9,0,0.4294,0.3849,0.2625,0.2880,0.2645,11.8695,4.8389,0.2317
